accuracy,loss,val_accuracy,val_loss
0.4328399896621704,1.689257025718689,0.4740999937057495,1.4800633192062378
0.550320029258728,1.264029622077942,0.5771999955177307,1.242077112197876
0.6021000146865845,1.128247618675232,0.6409000158309937,1.0434324741363525
0.635420024394989,1.0403196811676025,0.5442000031471252,1.4773215055465698
0.6529200077056885,0.9827743172645569,0.6450999975204468,1.0483288764953613
