,False_Positive_Rate,True_Positive_Rate,Thresholds
217,0.0894533406957482,0.5996309963099631,0.4463917
218,0.0894533406957482,0.6014760147601476,0.4450917
219,0.09166206515737162,0.6014760147601476,0.44111452
220,0.09166206515737162,0.6033210332103321,0.4401817
221,0.09221424627277747,0.6033210332103321,0.4399072
222,0.09221424627277747,0.6051660516605166,0.43941388
223,0.09276642738818332,0.6051660516605166,0.43832025
224,0.09276642738818332,0.6070110701107011,0.43736562
225,0.09387078961899503,0.6070110701107011,0.43585452
226,0.09387078961899503,0.6088560885608856,0.43565524
227,0.09497515184980673,0.6088560885608856,0.43510604
228,0.09497515184980673,0.6143911439114391,0.43380603
229,0.0966316951960243,0.6143911439114391,0.43251607
230,0.0966316951960243,0.6162361623616236,0.43243363
231,0.097736057426836,0.6162361623616236,0.43147966
232,0.097736057426836,0.6199261992619927,0.4302672
233,0.09828823854224185,0.6199261992619927,0.4299473
234,0.09828823854224185,0.6291512915129152,0.42606857
235,0.09884041965764771,0.6291512915129152,0.4252836
236,0.09884041965764771,0.6346863468634686,0.4227334
237,0.09939260077305356,0.6346863468634686,0.42150572
238,0.09939260077305356,0.6365313653136532,0.42055282
239,0.09994478188845941,0.6365313653136532,0.42050076
240,0.09994478188845941,0.6383763837638377,0.42008024
241,0.10049696300386526,0.6383763837638377,0.41994783
242,0.10049696300386526,0.6402214022140221,0.41951856
243,0.10325786858089453,0.6402214022140221,0.41705
244,0.10325786858089453,0.6420664206642066,0.41565984
245,0.10436223081170624,0.6420664206642066,0.41462904
246,0.10436223081170624,0.6439114391143912,0.41460794
247,0.10546659304251794,0.6439114391143912,0.41399536
248,0.10546659304251794,0.6457564575645757,0.4129339
249,0.10712313638873551,0.6457564575645757,0.41029313
250,0.10712313638873551,0.6476014760147601,0.40814456
251,0.10767531750414136,0.6476014760147601,0.40811196
252,0.10767531750414136,0.6494464944649446,0.4078647
253,0.10822749861954721,0.6494464944649446,0.40692407
254,0.10822749861954721,0.6531365313653137,0.4050234
255,0.10988404196576478,0.6531365313653137,0.4031232
256,0.10988404196576478,0.6549815498154982,0.40287858
257,0.11043622308117063,0.6549815498154982,0.402524
258,0.11043622308117063,0.6568265682656826,0.40246457
259,0.11154058531198233,0.6568265682656826,0.4017501
260,0.11154058531198233,0.6586715867158671,0.4017163
261,0.11264494754279404,0.6586715867158671,0.40101442
262,0.11264494754279404,0.6642066420664207,0.3997367
263,0.11319712865819989,0.6642066420664207,0.39943746
264,0.11319712865819989,0.6660516605166051,0.3986892
265,0.11374930977360574,0.6660516605166051,0.3966826
266,0.11374930977360574,0.6715867158671587,0.39274645
267,0.11485367200441744,0.6715867158671587,0.39047766
268,0.11485367200441744,0.6752767527675276,0.38988534
269,0.1154058531198233,0.6752767527675276,0.38955063
270,0.1154058531198233,0.6826568265682657,0.38791454
271,0.11706239646604086,0.6826568265682657,0.38597497
272,0.11706239646604086,0.6863468634686347,0.38495496
273,0.11871893981225842,0.6863468634686347,0.38230652
274,0.11871893981225842,0.6881918819188192,0.38125542
275,0.11982330204307012,0.6881918819188192,0.37950525
276,0.11982330204307012,0.6937269372693727,0.3783684
277,0.12092766427388184,0.6937269372693727,0.37541816
278,0.12092766427388184,0.6974169741697417,0.37388685
279,0.12589729431253452,0.6974169741697417,0.36509028
