source,trials,success_rate,success_rate_ci_low,success_rate_ci_high,rate_403,source_unavailable_rate,fallback_activation_rate,fallback_ci_low,fallback_ci_high,recipes_mean,recipes_median,recipes_mean_ci_low,recipes_mean_ci_high,recipes_median_ci_low,recipes_median_ci_high,latency_p50_ms,latency_p95_ms,latency_median_ci_low,latency_median_ci_high,completeness_mean,completeness_median,completeness_mean_ci_low,completeness_mean_ci_high,availability_rate,availability_ci_low,availability_ci_high
bbc,100,1.0,0.9630065017930143,1.0,0.0,0.0,0.0,0.0,0.03699349820698569,1.0,1.0,1.0,1.0,1.0,1.0,2386.1780000006547,3121.7366100201616,2250.01405000512,2550.4592999932356,1.0,1.0,1.0,1.0,1.0,0.9630065017930143,1.0
